_id,flags,type,text,img,resultId,weight,range,drawn
0,u7gCnVtovVj7DP4f,{},0,[[1d10]] kenku,icons/svg/d20-black.svg,,2,"[1, 2]",False
1,JtR4rstEJzt7Ombi,{},0,[[2d6]] giant centipedes,icons/svg/d20-black.svg,,2,"[3, 4]",False
2,3dxWD0H8TZCFL379,{},0,[[2d8]] skeletons,icons/svg/d20-black.svg,,2,"[5, 6]",False
3,unnOEey2n9mGg7ZJ,{},0,[[1d6]] swarms of bats and [[1d6]] swarms of rats,icons/svg/d20-black.svg,,2,"[7, 8]",False
4,3ldzvSgufZqzDlRi,{},0,[[3d6]] winged kobolds,icons/svg/d20-black.svg,,2,"[9, 10]",False
5,PKfH2NG7UGK7fFB3,{},0,[[2d4]] specters,icons/svg/d20-black.svg,,3,"[11, 13]",False
6,QuNkA7xQXJ7klRKf,{},0,[[1d4]] wights,icons/svg/d20-black.svg,,3,"[14, 16]",False
7,AwHpMu6Bncts1TEq,{},0,[[4d4]] acolytes on draft horses,icons/svg/d20-black.svg,,3,"[17, 19]",False
8,u6yzQuCdmlXVZT2L,{},0,[[3d6]] giant centipedes,icons/svg/d20-black.svg,,3,"[20, 22]",False
9,QfUyuqVDBwwNd56I,{},0,"A talkative urchin, badgering passersby to serve as their guide through the community for a price of 1 sp",icons/svg/d20-black.svg,,3,"[23, 25]",False
10,9dk5YwvXlaugsnNE,{},0,[[1d10]] spies,icons/svg/d20-black.svg,,3,"[26, 28]",False
11,5kQFnzpjq6sAV38E,{},0,[[3d6]] crocodiles,icons/svg/d20-black.svg,,3,"[29, 31]",False
12,grY1Lf00CQlXlZ37,{},0,[[1d6+2]] swarms of insects,icons/svg/d20-black.svg,,3,"[32, 34]",False
13,SxjoIQCA7pApM9ep,{},0,[[2d4]] smoke mephits,icons/svg/d20-black.svg,,3,"[35, 37]",False
14,Hg6gk2ocG2C1ajLb,{},0,A noble shouts,icons/svg/d20-black.svg,,3,"[38, 40]",False
15,CA3bEM52pZYGsjB5,{},0,1 succubus or 1 incubus,icons/svg/d20-black.svg,,3,"[41, 43]",False
16,UGBCC5zvF1Cl46AQ,{},0,[[1d10]] half-ogres,icons/svg/d20-black.svg,,3,"[44, 46]",False
17,zPvlIqQBNp8jyoA6,{},0,[[2d10]] giant wasps,icons/svg/d20-black.svg,,3,"[47, 49]",False
18,wKrvKQgrdS4uKwkG,{},0,[[4d10]] zombies,icons/svg/d20-black.svg,,2,"[50, 51]",False
19,bb92zKZD4bhVVjNI,{},0,[[1d4]] knights on warhorses,icons/svg/d20-black.svg,,2,"[52, 53]",False
20,GYgrzbchvgXgDxjh,{},0,[[1d4+1]] water weirds,icons/svg/d20-black.svg,,2,"[54, 55]",False
21,rpUVASilsl3Q1qoH,{},0,[[1d8+1]] mimics,icons/svg/d20-black.svg,,2,"[56, 57]",False
22,vDzg4Pl8hzlEre3n,{},0,[[2d8]] giant spiders,icons/svg/d20-black.svg,,2,"[58, 59]",False
23,2F6mcDK0RjiSw55A,{},0,[[3d6]] shadows,icons/svg/d20-black.svg,,2,"[60, 61]",False
24,rhgUXYJMZ5E6bA5I,{},0,"An actor leans out from a second-story window to call to passersby, announcing a show",icons/svg/d20-black.svg,,4,"[62, 65]",False
25,CkoZnM9rykcFT20u,{},0,1 bandit captain with [[3d8]] bandits,icons/svg/d20-black.svg,,2,"[66, 67]",False
26,BJmtJak0M1z1Y6xr,{},0,[[1d10]] will-o'-wisps,icons/svg/d20-black.svg,,2,"[68, 69]",False
27,lJB8q0Dsq3XlS1mu,{},0,[[2d4]] priests,icons/svg/d20-black.svg,,2,"[70, 71]",False
28,1RWYawyyngPV5FRp,{},0,[[3d6]] yuan-ti purebloods,icons/svg/d20-black.svg,,3,"[72, 74]",False
29,oDtccOl4Q8WD1Oj5,{},0,[[2d10]] thugs,icons/svg/d20-black.svg,,2,"[75, 76]",False
30,22Tlx3rY80vz3AOW,{},0,A fortune-teller reads cards for those who pay a price of 1 sp,icons/svg/d20-black.svg,,4,"[77, 80]",False
31,NiB7Kl8s4ye69RSe,{},0,[[1d3]] gladiators,icons/svg/d20-black.svg,,1,"[81, 81]",False
32,Aadg5HmndFkRZeXp,{},0,[[1d4+1]] couatls,icons/svg/d20-black.svg,,1,"[82, 82]",False
33,aOOPt9coZx1aOdGH,{},0,[[1d8]] ghosts,icons/svg/d20-black.svg,,1,"[83, 83]",False
34,3UZeoeheSCgkmBGn,{},0,[[2d4]] doppelgangers,icons/svg/d20-black.svg,,1,"[84, 84]",False
35,LiegdaGjHA5wUjYD,{},0,[[1d6+2]] phase spiders,icons/svg/d20-black.svg,,1,"[85, 85]",False
36,AFxBw1ovOIrLKLXc,{},0,[[2d4]] veterans,icons/svg/d20-black.svg,,1,"[86, 86]",False
37,ieoTzYO1qIM2MpU4,{},0,[[1d8]] ghasts with [[2d6]] ghouls,icons/svg/d20-black.svg,,1,"[87, 87]",False
38,FFNmWCEeStTC76gE,{},0,[[3d6]] gargoyles,icons/svg/d20-black.svg,,1,"[88, 88]",False
39,OoxrG5WqpsDN9QBG,{},0,[[2d10]] cult fanatics,icons/svg/d20-black.svg,,1,"[89, 89]",False
40,KXsaGBDzQaPVRe1q,{},0,[[3d6]] wererats,icons/svg/d20-black.svg,,1,"[90, 90]",False
41,slqDpcveAGUSNvL1,{},0,1 assassin,icons/svg/d20-black.svg,,1,"[91, 91]",False
42,fTruvLpTGLqeAXUc,{},0,[[1d3]] invisible stalkers,icons/svg/d20-black.svg,,1,"[92, 92]",False
43,cggr7yA2HassoTJY,{},0,1 gray slaad,icons/svg/d20-black.svg,,1,"[93, 93]",False
44,JHjyM1McedFjKpLe,{},0,1 young silver dragon,icons/svg/d20-black.svg,,1,"[94, 94]",False
45,DvPkRZh2N462nJ5s,{},0,[[1d4]] cambions or [[1d4]] revenants,icons/svg/d20-black.svg,,1,"[95, 95]",False
46,9aMgci7m9TWL3Ypq,{},0,[[3d6]] wights,icons/svg/d20-black.svg,,1,"[96, 96]",False
47,B9t5NMqKXQow0J5G,{},0,1 archmage,icons/svg/d20-black.svg,,1,"[97, 97]",False
48,68OA366dd7jA0IEx,{},0,[[2d4]] vampire spawn or [[1d4]] oni,icons/svg/d20-black.svg,,1,"[98, 98]",False
