_id,flags,type,text,img,resultId,weight,range,drawn
0,JLe8ZwPzxcc8Oo9e,{},0,[[1d4]] giant crocodiles,icons/svg/d20-black.svg,,10,"[1, 10]",False
1,94sWOh4d8IbmrPND,{},0,[[1d3]] yuan-ti abominations,icons/svg/d20-black.svg,,5,"[11, 15]",False
2,KiOp0pVEWGCG6Pqz,{},0,[[1d6+1]] green hags,icons/svg/d20-black.svg,,5,"[16, 20]",False
3,IEAGZgboZlYktPIS,{},0,"A large, spreading tree from which [[2d6]] armored knights hang by the neck",icons/svg/d20-black.svg,,5,"[21, 25]",False
4,a6RaUModfFCXjScS,{},0,[[2d4]] wights,icons/svg/d20-black.svg,,5,"[26, 30]",False
5,PcwDSg417jclHBAy,{},0,"[[1d8+1]] yuan-ti malisons: type 1, type 2, type 3",icons/svg/d20-black.svg,,5,"[31, 35]",False
6,MEZdBhIvr0jveYBd,{},0,"Fog that rolls across the terrain, making the area within [[1d3]] miles heavily obscured for [[1d4]] hours",icons/svg/d20-black.svg,,5,"[36, 40]",False
7,mApeTHyWca7qJpHC,{},0,[[1d4]] revenants,icons/svg/d20-black.svg,,5,"[41, 45]",False
8,pkCLUuHL0hU0gYDR,{},0,[[1d6]] shambling mounds,icons/svg/d20-black.svg,,5,"[46, 50]",False
9,rhpbS4iCqky2ctbw,{},0,[[1d10]] water elementals,icons/svg/d20-black.svg,,5,"[51, 55]",False
10,o8F6wg4oPKfkjIac,{},0,[[1d4]] young black dragons,icons/svg/d20-black.svg,,5,"[56, 60]",False
11,kejUAyigUTjy7zZ8,{},0,"An eerie, bat-headed idol almost completely covered by vines",icons/svg/d20-black.svg,,5,"[61, 65]",False
12,wNFPWGpv1QzU1vZ3,{},0,[[1d8+2]] trolls,icons/svg/d20-black.svg,,5,"[66, 70]",False
13,qiYvIpOXwJweTWvl,{},0,[[1d3]] hydras,icons/svg/d20-black.svg,,5,"[71, 75]",False
14,xHO3XnzTLjRvj08A,{},0,The sound of drums beating several miles away,icons/svg/d20-black.svg,,5,"[76, 80]",False
15,38FmpZu1EifzOfRS,{},0,1 adult black dragon,icons/svg/d20-black.svg,,16,"[81, 96]",False
16,HjXDYovnM8sJmaPU,{},0,1 ancient black dragon,icons/svg/d20-black.svg,,4,"[97, 100]",False
