_id,flags,type,text,img,resultId,weight,range,drawn
0,ScDRqgwyxROg7J4W,{},0,[[1d4]] poisonous snakes,icons/svg/d20-black.svg,,1,"[1, 1]",False
1,43uRa1XFi1Hnrbmg,{},0,[[3d6]] rats,icons/svg/d20-black.svg,,4,"[2, 5]",False
2,HSrB9mdEUNcofLXY,{},0,[[2d8]] ravens,icons/svg/d20-black.svg,,5,"[6, 10]",False
3,U3sTzGOvUa3vOKYq,{},0,[[3d6]] giant rats,icons/svg/d20-black.svg,,2,"[11, 12]",False
4,5VIp7DOZcB5RnD52,{},0,[[1d10+5]] tribal warriors,icons/svg/d20-black.svg,,1,"[13, 13]",False
5,3XSIXs57UbXr0RTx,{},0,[[1d8+1]] giant lizards,icons/svg/d20-black.svg,,2,"[14, 15]",False
6,jQhyL0VimdSgkJz8,{},0,1 crocodile,icons/svg/d20-black.svg,,2,"[16, 17]",False
7,lbq8EuU7oJwrMZFJ,{},0,1 swarm of insects,icons/svg/d20-black.svg,,2,"[18, 19]",False
8,50xK1szeAS8zGNpy,{},0,1 giant spider,icons/svg/d20-black.svg,,1,"[20, 20]",False
9,GRPLBeLHuD1mnLtO,{},0,[[1d4+1]] mud huts partially sunken in murky water,icons/svg/d20-black.svg,,2,"[21, 22]",False
10,8WhTsmuacoC3cWnZ,{},0,[[2d8+1]] kobolds,icons/svg/d20-black.svg,,3,"[23, 25]",False
11,wDXidp0eGcPW5Tx0,{},0,[[2d4]] mud mephits,icons/svg/d20-black.svg,,1,"[26, 26]",False
12,xtRLpyvPCVicErpQ,{},0,[[1d6+2]] giant poisonous snakes,icons/svg/d20-black.svg,,3,"[27, 29]",False
13,Q2aNmqypxQ7QfKXF,{},0,[[2d4]] winged kobolds,icons/svg/d20-black.svg,,1,"[30, 30]",False
14,NRlMd7rErHFKuGkr,{},0,1 scout,icons/svg/d20-black.svg,,2,"[31, 32]",False
15,7UECHtHK2o4tMYxp,{},0,The corpse of an adventurer tangled in the weeds. Looting the body turns up an explorer's pack and perhaps (50% chance) a random common magic item.,icons/svg/d20-black.svg,,2,"[33, 34]",False
16,vAjXe3MSM09zpDPj,{},0,1 giant toad,icons/svg/d20-black.svg,,4,"[35, 38]",False
17,n1nF1LOd5H0mB4mw,{},0,[[1d6+2]] constrictor snakes,icons/svg/d20-black.svg,,3,"[39, 41]",False
18,vprA38DFr6FeBkDZ,{},0,[[2d4]] giant frogs,icons/svg/d20-black.svg,,3,"[42, 44]",False
19,fjZMkmRBAqyHz2E4,{},0,[[1d8+1]] swarms of rats or [[1d6+2]] swarms of ravens,icons/svg/d20-black.svg,,1,"[45, 45]",False
