_id,flags,type,text,img,resultId,weight,range,drawn
0,qt0IA5yBWl8AhOLP,{},0,1 eagle,icons/svg/d20-black.svg,,2,"[1, 2]",False
1,x78hhmxzdDBT3pjw,{},0,[[1d3]] swarms of bats,icons/svg/d20-black.svg,,3,"[3, 5]",False
2,lfscdr2nJD6JLf6s,{},0,[[1d6]] goats,icons/svg/d20-black.svg,,3,"[6, 8]",False
3,PetJ92ezHc2tfxC8,{},0,[[1d10+5]] tribal warriors,icons/svg/d20-black.svg,,3,"[9, 11]",False
4,EpyjYuI9xSQhCYI8,{},0,[[1d6+3]] pteranodons,icons/svg/d20-black.svg,,3,"[12, 14]",False
5,1eEozGgIA3e5Dl38,{},0,[[1d8+1]] winged kobolds,icons/svg/d20-black.svg,,3,"[15, 17]",False
6,Lvl3G2TRocPXuRgY,{},0,1 lion,icons/svg/d20-black.svg,,3,"[18, 20]",False
7,pii9O2AHWcJsdOXz,{},0,Stairs chiseled into the side of the mountain that climb [[3d20+40]] feet before ending abruptly,icons/svg/d20-black.svg,,4,"[21, 24]",False
8,bKPstUF0JEBsfqUb,{},0,[[2d10]] stirges,icons/svg/d20-black.svg,,3,"[25, 27]",False
9,U5ZGCrn6gzrAyjNv,{},0,[[2d4]] aarakocra,icons/svg/d20-black.svg,,3,"[28, 30]",False
10,TcIlN7ReS7IRDfLQ,{},0,[[2d6]] dwarf soldiers (guards) with [[1d6]] mules laden with iron ore,icons/svg/d20-black.svg,,3,"[31, 33]",False
11,fBcuJ6X7vs8VLfSC,{},0,1 giant eagle,icons/svg/d20-black.svg,,3,"[34, 36]",False
12,vDCdw1LDYNOoJVt5,{},0,"A small shrine dedicated to a lawful neutral god, perched on a stone outcropping",icons/svg/d20-black.svg,,2,"[37, 38]",False
13,y4EVVsjnu0Q1Gow4,{},0,[[2d8+1]] blood hawks,icons/svg/d20-black.svg,,3,"[39, 41]",False
14,rBFKOogSpEsrhDd9,{},0,1 giant goat,icons/svg/d20-black.svg,,3,"[42, 44]",False
15,2yWbouuDP0EIw42C,{},0,[[3d4]] kobolds,icons/svg/d20-black.svg,,3,"[45, 47]",False
16,LJw7UGc5YLQdrDLg,{},0,1 half-ogre,icons/svg/d20-black.svg,,3,"[48, 50]",False
17,O2WUWB1BcqWlBnJo,{},0,1 berserker,icons/svg/d20-black.svg,,3,"[51, 53]",False
18,wrja4C2AndUALNkV,{},0,1 orog,icons/svg/d20-black.svg,,2,"[54, 55]",False
19,vgb53gBmCUiJJagQ,{},0,1 hell hound,icons/svg/d20-black.svg,,1,"[56, 56]",False
20,7ABMe8DvvZkUgJDO,{},0,1 druid,icons/svg/d20-black.svg,,1,"[57, 57]",False
21,oQzW2yjkbKy3HJKa,{},0,1 peryton,icons/svg/d20-black.svg,,2,"[58, 59]",False
22,NNp7xuUkmBFHNCrE,{},0,[[1d2]] hippogriffs,icons/svg/d20-black.svg,,2,"[60, 61]",False
23,iPSgnAMpsQlPzQuj,{},0,1 manticore,icons/svg/d20-black.svg,,1,"[62, 62]",False
